year,commodity,port,value,type,unit,quantity
1830,Iron,St_Helena,0,export,cwts,0
1830,Iron,Benkulen,0,export,cwts,0
1830,Iron,China,14730,export,cwts,30305
1830,Iron,Angola,0,export,cwts,0
1830,Iron,Penang,0,export,cwts,0
1830,Iron,Java,0,export,cwts,0
1831,Iron,Bengal,0,export,cwts,0
1831,Iron,Madras,0,export,cwts,0
1831,Iron,Bombay,0,export,cwts,0
1831,Iron,St_Helena,0,export,cwts,0
1831,Iron,Benkulen,0,export,cwts,0
1831,Iron,China,13281,export,cwts,30027
1831,Iron,Angola,0,export,cwts,0
1831,Iron,Penang,0,export,cwts,0
1831,Iron,Java,0,export,cwts,0
1832,Iron,Bengal,0,export,cwts,0
1832,Iron,Madras,0,export,cwts,0
1832,Iron,Bombay,0,export,cwts,0
1832,Iron,St_Helena,0,export,cwts,0
1832,Iron,Benkulen,0,export,cwts,0
1832,Iron,China,9583,export,cwts,24003
1832,Iron,Angola,0,export,cwts,0
1832,Iron,Penang,0,export,cwts,0
1832,Iron,Java,0,export,cwts,0
1833,Iron,Bengal,0,export,cwts,0
1833,Iron,Madras,0,export,cwts,0
1833,Iron,Bombay,0,export,cwts,0
1833,Iron,St_Helena,0,export,cwts,0
1833,Iron,Benkulen,0,export,cwts,0
1833,Iron,China,6719,export,cwts,18016
1833,Iron,Angola,0,export,cwts,0
1833,Iron,Penang,0,export,cwts,0
1833,Iron,Java,0,export,cwts,0
1834,Iron,Bengal,0,export,cwts,0
1834,Iron,Madras,0,export,cwts,0
1834,Iron,Bombay,0,export,cwts,0
1834,Iron,St_Helena,0,export,cwts,0
1834,Iron,Benkulen,0,export,cwts,0
1834,Iron,China,4397,export,cwts,12044
1834,Iron,Angola,0,export,cwts,0
1834,Iron,Penang,0,export,cwts,0
1834,Iron,Java,0,export,cwts,0
1760,Lead,Bengal,546,export,cwts,800
1760,Lead,Madras,546,export,cwts,800
1760,Lead,Bombay,821,export,cwts,1202
1760,Lead,St_Helena,0,export,cwts,0
1760,Lead,Benkulen,65,export,cwts,100
1760,Lead,China,2460,export,cwts,3600
1760,Lead,Penang,0,export,cwts,0
1760,Lead,Java,0,export,cwts,0
1761,Lead,Bengal,591,export,cwts,801
1761,Lead,Madras,590,export,cwts,800
1761,Lead,Bombay,444,export,cwts,600
1761,Lead,St_Helena,0,export,cwts,0
1761,Lead,Benkulen,0,export,cwts,0
1761,Lead,China,8264,export,cwts,11201
1761,Lead,Penang,0,export,cwts,0
1761,Lead,Java,0,export,cwts,0
1762,Lead,Bengal,683,export,cwts,798
1762,Lead,Madras,689,export,cwts,799
1762,Lead,Bombay,690,export,cwts,799
1762,Lead,St_Helena,0,export,cwts,0
1762,Lead,Benkulen,17,export,cwts,20
1762,Lead,China,12447,export,cwts,14451
1762,Lead,Penang,0,export,cwts,0
1762,Lead,Java,0,export,cwts,0
1763,Lead,Bengal,1138,export,cwts,1400
1763,Lead,Madras,1138,export,cwts,1400
1763,Lead,Bombay,651,export,cwts,800
1763,Lead,St_Helena,0,export,cwts,0
1763,Lead,Benkulen,43,export,cwts,50
1763,Lead,China,14301,export,cwts,18400
1763,Lead,Penang,0,export,cwts,0
1763,Lead,Java,0,export,cwts,0
1764,Lead,Bengal,4219,export,cwts,4796
1764,Lead,Madras,1760,export,cwts,2000
1764,Lead,Bombay,3512,export,cwts,4202
1764,Lead,St_Helena,0,export,cwts,0
1764,Lead,Benkulen,9,export,cwts,10
1764,Lead,China,18945,export,cwts,22000
1764,Lead,Penang,0,export,cwts,0
1764,Lead,Java,0,export,cwts,0
1765,Lead,Bengal,4914,export,cwts,5999
1765,Lead,Madras,2222,export,cwts,3506
1765,Lead,Bombay,1547,export,cwts,1885
1765,Lead,St_Helena,0,export,cwts,0
1765,Lead,Benkulen,786,export,cwts,1000
1765,Lead,China,20314,export,cwts,26404
1765,Lead,Penang,0,export,cwts,0
1765,Lead,Java,0,export,cwts,0
1766,Lead,Bengal,1616,export,cwts,2000
1766,Lead,Madras,1617,export,cwts,2000
1766,Lead,Bombay,4970,export,cwts,6001
1766,Lead,St_Helena,0,export,cwts,0
1766,Lead,Benkulen,0,export,cwts,0
1766,Lead,China,23029,export,cwts,27200
1766,Lead,Penang,0,export,cwts,0
1766,Lead,Java,0,export,cwts,0
1767,Lead,Bengal,4455,export,cwts,5000
1767,Lead,Madras,1781,export,cwts,1998
1767,Lead,Bombay,5522,export,cwts,6048
1767,Lead,St_Helena,0,export,cwts,0
1767,Lead,Benkulen,0,export,cwts,0
1767,Lead,China,15336,export,cwts,16800
1767,Lead,Penang,0,export,cwts,0
1767,Lead,Java,0,export,cwts,0
1768,Lead,Bengal,5004,export,cwts,5624
1768,Lead,Madras,1891,export,cwts,2200
1768,Lead,Bombay,3653,export,cwts,4001
1768,Lead,St_Helena,0,export,cwts,0
1768,Lead,Benkulen,0,export,cwts,0
1768,Lead,China,28291,export,cwts,30999
1768,Lead,Penang,0,export,cwts,0
1768,Lead,Java,0,export,cwts,0
1769,Lead,Bengal,5101,export,cwts,5800
1769,Lead,Madras,1759,export,cwts,1999
1769,Lead,Bombay,5296,export,cwts,6020
1769,Lead,St_Helena,0,export,cwts,0
1769,Lead,Benkulen,0,export,cwts,0
1769,Lead,China,37793,export,cwts,42979
1769,Lead,Penang,0,export,cwts,0
1769,Lead,Java,0,export,cwts,0
1770,Lead,Bengal,5636,export,cwts,6599
1770,Lead,Madras,2733,export,cwts,3200
1770,Lead,Bombay,4307,export,cwts,5046
1770,Lead,St_Helena,0,export,cwts,0
1770,Lead,Benkulen,342,export,cwts,400
1770,Lead,China,38616,export,cwts,45200
1770,Lead,Penang,0,export,cwts,0
1770,Lead,Java,0,export,cwts,0
1771,Lead,Bengal,2294,export,cwts,2778
1771,Lead,Madras,1067,export,cwts,1898
1771,Lead,Bombay,3895,export,cwts,4720
1771,Lead,St_Helena,82,export,cwts,99
1771,Lead,Benkulen,331,export,cwts,400
1771,Lead,China,37308,export,cwts,45203
1771,Lead,Penang,0,export,cwts,0
1771,Lead,Java,0,export,cwts,0
1772,Lead,Bengal,1810,export,cwts,2000
1772,Lead,Madras,935,export,cwts,1001
1772,Lead,Bombay,1868,export,cwts,2000
1772,Lead,St_Helena,0,export,cwts,0
1772,Lead,Benkulen,0,export,cwts,0
1772,Lead,China,28473,export,cwts,31000
1772,Lead,Penang,0,export,cwts,0
1772,Lead,Java,0,export,cwts,0
1773,Lead,Bengal,3468,export,cwts,4266
1773,Lead,Madras,2615,export,cwts,3218
1773,Lead,Bombay,2928,export,cwts,3600
1773,Lead,St_Helena,0,export,cwts,0
1773,Lead,Benkulen,326,export,cwts,400
1773,Lead,China,8126,export,cwts,10001
1773,Lead,Penang,0,export,cwts,0
1773,Lead,Java,0,export,cwts,0
1774,Lead,Bengal,3292,export,cwts,4203
1774,Lead,Madras,783,export,cwts,999
1774,Lead,Bombay,3136,export,cwts,3999
1774,Lead,St_Helena,0,export,cwts,0
1774,Lead,Benkulen,0,export,cwts,0
1774,Lead,China,3766,export,cwts,4801
1774,Lead,Penang,0,export,cwts,0
1774,Lead,Java,0,export,cwts,0
1775,Lead,Bengal,2482,export,cwts,2400
1775,Lead,Madras,1086,export,cwts,1400
1775,Lead,Bombay,1709,export,cwts,2202
1775,Lead,St_Helena,0,export,cwts,0
1775,Lead,Benkulen,78,export,cwts,100
1775,Lead,China,3722,export,cwts,4802
1775,Lead,Penang,0,export,cwts,0
1775,Lead,Java,0,export,cwts,0
1776,Lead,Bengal,1912,export,cwts,2401
1776,Lead,Madras,1751,export,cwts,2200
1776,Lead,Bombay,1990,export,cwts,2500
1776,Lead,St_Helena,0,export,cwts,0
1776,Lead,Benkulen,80,export,cwts,100
1776,Lead,China,4461,export,cwts,5602
1776,Lead,Penang,0,export,cwts,0
1776,Lead,Java,0,export,cwts,0
1777,Lead,Bengal,3266,export,cwts,3898
1777,Lead,Madras,838,export,cwts,1000
1777,Lead,Bombay,1677,export,cwts,2001
1777,Lead,St_Helena,7,export,cwts,9
1777,Lead,Benkulen,0,export,cwts,0
1777,Lead,China,6702,export,cwts,8000
1777,Lead,Penang,0,export,cwts,0
1777,Lead,Java,0,export,cwts,0
1778,Lead,Bengal,2477,export,cwts,3003
1778,Lead,Madras,1651,export,cwts,2000
1778,Lead,Bombay,4954,export,cwts,6002
1778,Lead,St_Helena,19,export,cwts,20
1778,Lead,Benkulen,0,export,cwts,0
1778,Lead,China,4127,export,cwts,5001
1778,Lead,Penang,0,export,cwts,0
1778,Lead,Java,0,export,cwts,0
1779,Lead,Bengal,2403,export,cwts,3002
1779,Lead,Madras,1601,export,cwts,2000
1779,Lead,Bombay,2400,export,cwts,3000
1779,Lead,St_Helena,0,export,cwts,0
1779,Lead,Benkulen,0,export,cwts,0
1779,Lead,China,4803,export,cwts,6001
1779,Lead,Penang,0,export,cwts,0
1779,Lead,Java,0,export,cwts,0
1780,Lead,Bengal,1701,export,cwts,2400
1780,Lead,Madras,1419,export,cwts,2002
1780,Lead,Bombay,1417,export,cwts,2000
1780,Lead,St_Helena,0,export,cwts,0
1780,Lead,Benkulen,0,export,cwts,0
1780,Lead,China,8787,export,cwts,12320
1780,Lead,Penang,0,export,cwts,0
1780,Lead,Java,0,export,cwts,0
1781,Lead,Bengal,1634,export,cwts,2000
1781,Lead,Madras,1634,export,cwts,2000
1781,Lead,Bombay,1634,export,cwts,2000
1781,Lead,St_Helena,0,export,cwts,0
1781,Lead,Benkulen,0,export,cwts,0
1781,Lead,China,10621,export,cwts,13003
1781,Lead,Penang,0,export,cwts,0
1781,Lead,Java,0,export,cwts,0
1782,Lead,Bengal,2852,export,cwts,3001
1782,Lead,Madras,3803,export,cwts,4000
1782,Lead,Bombay,1713,export,cwts,1802
1782,Lead,St_Helena,0,export,cwts,0
1782,Lead,Benkulen,0,export,cwts,0
1782,Lead,China,9505,export,cwts,10001
1782,Lead,Penang,0,export,cwts,0
1782,Lead,Java,0,export,cwts,0
1783,Lead,Bengal,636,export,cwts,600
1783,Lead,Madras,1060,export,cwts,1001
1783,Lead,Bombay,1780,export,cwts,1803
1783,Lead,St_Helena,0,export,cwts,0
1783,Lead,Benkulen,0,export,cwts,0
1783,Lead,China,10476,export,cwts,9896
1783,Lead,Penang,0,export,cwts,0
1783,Lead,Java,0,export,cwts,0
1784,Lead,Bengal,2068,export,cwts,2000
1784,Lead,Madras,827,export,cwts,1300
1784,Lead,Bombay,1037,export,cwts,1002
1784,Lead,St_Helena,0,export,cwts,0
1784,Lead,Benkulen,0,export,cwts,0
1784,Lead,China,5170,export,cwts,5000
1784,Lead,Penang,0,export,cwts,0
1784,Lead,Java,0,export,cwts,0
1785,Lead,Bengal,0,export,cwts,0
1785,Lead,Madras,0,export,cwts,0
1785,Lead,Bombay,1077,export,cwts,1003
1785,Lead,St_Helena,0,export,cwts,0
1785,Lead,Benkulen,0,export,cwts,0
1785,Lead,China,23661,export,cwts,22002
1785,Lead,Penang,0,export,cwts,0
1785,Lead,Java,0,export,cwts,0
1786,Lead,Bengal,20711,export,cwts,5001
1786,Lead,Madras,1014,export,cwts,1001
1786,Lead,Bombay,1480,export,cwts,1500
1786,Lead,St_Helena,0,export,cwts,0
1786,Lead,Benkulen,0,export,cwts,0
1786,Lead,China,41323,export,cwts,40803
1786,Lead,Penang,0,export,cwts,0
1786,Lead,Java,0,export,cwts,0
1787,Lead,Bengal,1027,export,cwts,1001
1787,Lead,Madras,1026,export,cwts,1000
1787,Lead,Bombay,1026,export,cwts,1000
1787,Lead,St_Helena,0,export,cwts,0
1787,Lead,Benkulen,411,export,cwts,401
1787,Lead,China,37528,export,cwts,36607
1787,Lead,Penang,0,export,cwts,0
1787,Lead,Java,0,export,cwts,0
1788,Lead,Bengal,4604,export,cwts,4001
1788,Lead,Madras,1036,export,cwts,901
1788,Lead,Bombay,5178,export,cwts,4501
1788,Lead,St_Helena,0,export,cwts,0
1788,Lead,Benkulen,460,export,cwts,399
1788,Lead,China,39572,export,cwts,34400
1788,Lead,Penang,0,export,cwts,0
1788,Lead,Java,0,export,cwts,0
1789,Lead,Bengal,5407,export,cwts,4003
1789,Lead,Madras,0,export,cwts,0
1789,Lead,Bombay,1621,export,cwts,1200
1789,Lead,St_Helena,0,export,cwts,0
1789,Lead,Benkulen,0,export,cwts,0
1789,Lead,China,41083,export,cwts,30424
1789,Lead,Penang,0,export,cwts,0
1789,Lead,Java,0,export,cwts,0
1790,Lead,Bengal,6704,export,cwts,6001
1790,Lead,Madras,0,export,cwts,0
1790,Lead,Bombay,5589,export,cwts,5002
1790,Lead,St_Helena,0,export,cwts,0
1790,Lead,Benkulen,0,export,cwts,0
1790,Lead,China,35977,export,cwts,32208
1790,Lead,Penang,0,export,cwts,0
1790,Lead,Java,0,export,cwts,0
1791,Lead,Bengal,5704,export,cwts,6001
1791,Lead,Madras,0,export,cwts,0
1791,Lead,Bombay,5703,export,cwts,6002
1791,Lead,St_Helena,0,export,cwts,0
1791,Lead,Benkulen,7,export,cwts,6
1791,Lead,China,13303,export,cwts,13203
1791,Lead,Penang,0,export,cwts,0
1791,Lead,Java,0,export,cwts,0
1792,Lead,Bengal,4704,export,cwts,4000
1792,Lead,Madras,1178,export,cwts,1002
1792,Lead,Bombay,1177,export,cwts,1001
1792,Lead,St_Helena,0,export,cwts,0
1792,Lead,Benkulen,0,export,cwts,0
1792,Lead,China,18169,export,cwts,15457
1792,Lead,Penang,0,export,cwts,0
1792,Lead,Java,0,export,cwts,0
1793,Lead,Bengal,8876,export,cwts,8004
1793,Lead,Madras,3327,export,cwts,3000
1793,Lead,Bombay,3328,export,cwts,3001
1793,Lead,St_Helena,0,export,cwts,0
1793,Lead,Benkulen,0,export,cwts,0
1793,Lead,China,15523,export,cwts,14002
1793,Lead,Penang,0,export,cwts,0
1793,Lead,Java,0,export,cwts,0
1794,Lead,Bengal,8704,export,cwts,8005
1794,Lead,Madras,2177,export,cwts,2001
1794,Lead,Bombay,2178,export,cwts,2002
1794,Lead,St_Helena,0,export,cwts,0
1794,Lead,Benkulen,0,export,cwts,0
1794,Lead,China,34813,export,cwts,32013
1794,Lead,Penang,0,export,cwts,0
1794,Lead,Java,0,export,cwts,0
1795,Lead,Bengal,5326,export,cwts,6001
1795,Lead,Madras,888,export,cwts,1000
1795,Lead,Bombay,888,export,cwts,1001
1795,Lead,St_Helena,0,export,cwts,0
1795,Lead,Benkulen,0,export,cwts,0
1795,Lead,China,7100,export,cwts,8000
1795,Lead,Penang,0,export,cwts,0
1795,Lead,Java,0,export,cwts,0
1796,Lead,Bengal,9602,export,cwts,8001
1796,Lead,Madras,0,export,cwts,0
1796,Lead,Bombay,9602,export,cwts,8004
1796,Lead,St_Helena,0,export,cwts,0
1796,Lead,Benkulen,0,export,cwts,0
1796,Lead,China,18847,export,cwts,15706
1796,Lead,Penang,0,export,cwts,0
1796,Lead,Java,0,export,cwts,0
1797,Lead,Bengal,7707,export,cwts,8007
1797,Lead,Madras,964,export,cwts,1001
1797,Lead,Bombay,12805,export,cwts,13304
1797,Lead,St_Helena,0,export,cwts,0
1797,Lead,Benkulen,0,export,cwts,0
1797,Lead,China,13194,export,cwts,13708
1797,Lead,Penang,0,export,cwts,0
1797,Lead,Java,0,export,cwts,0
1798,Lead,Bengal,3301,export,cwts,3001
1798,Lead,Madras,0,export,cwts,0
1798,Lead,Bombay,3228,export,cwts,3003
1798,Lead,St_Helena,0,export,cwts,0
1798,Lead,Benkulen,0,export,cwts,0
1798,Lead,China,4300,export,cwts,4000
1798,Lead,Penang,0,export,cwts,0
1798,Lead,Java,0,export,cwts,0
1799,Lead,Bengal,8149,export,cwts,8005
1799,Lead,Madras,1005,export,cwts,1001
1799,Lead,Bombay,20087,export,cwts,20004
1799,Lead,St_Helena,0,export,cwts,0
1799,Lead,Benkulen,0,export,cwts,0
1799,Lead,China,6026,export,cwts,6001
1799,Lead,Penang,0,export,cwts,0
1799,Lead,Java,0,export,cwts,0
1800,Lead,Bengal,7505,export,cwts,6002
1800,Lead,Madras,1250,export,cwts,1000
1800,Lead,Bombay,1251,export,cwts,1001
1800,Lead,St_Helena,0,export,cwts,0
1800,Lead,Benkulen,0,export,cwts,0
1800,Lead,China,27416,export,cwts,21993
1800,Lead,Penang,0,export,cwts,0
1800,Lead,Java,0,export,cwts,0
1801,Lead,Bengal,17194,export,cwts,12403
1801,Lead,Madras,5537,export,cwts,4002
1801,Lead,Bombay,8855,export,cwts,6401
1801,Lead,St_Helena,0,export,cwts,0
1801,Lead,Benkulen,0,export,cwts,0
1801,Lead,China,66368,export,cwts,48104
1801,Lead,Penang,0,export,cwts,0
1801,Lead,Java,0,export,cwts,0
1802,Lead,Bengal,13712,export,cwts,10002
1802,Lead,Madras,3016,export,cwts,2200
1802,Lead,Bombay,6582,export,cwts,4801
1802,Lead,St_Helena,0,export,cwts,0
1802,Lead,Benkulen,0,export,cwts,0
1802,Lead,China,109480,export,cwts,63008
1802,Lead,Penang,0,export,cwts,0
1802,Lead,Java,0,export,cwts,0
1803,Lead,Bengal,0,export,cwts,0
1803,Lead,Madras,0,export,cwts,0
1803,Lead,Bombay,0,export,cwts,0
1803,Lead,St_Helena,0,export,cwts,0
1803,Lead,Benkulen,0,export,cwts,0
1803,Lead,China,33057,export,cwts,19985
1803,Lead,Penang,0,export,cwts,0
1803,Lead,Java,0,export,cwts,0
1804,Lead,Bengal,30010,export,cwts,18006
1804,Lead,Madras,5292,export,cwts,3199
1804,Lead,Bombay,11704,export,cwts,10703
1804,Lead,St_Helena,0,export,cwts,0
1804,Lead,Benkulen,0,export,cwts,200
1804,Lead,China,0,export,cwts,37761
1804,Lead,Penang,0,export,cwts,0
1804,Lead,Java,0,export,cwts,0
1805,Lead,Bengal,12886,export,cwts,7713
1805,Lead,Madras,0,export,cwts,0
1805,Lead,Bombay,0,export,cwts,0
1805,Lead,St_Helena,0,export,cwts,0
1805,Lead,Benkulen,0,export,cwts,0
1805,Lead,China,29514,export,cwts,17196
1805,Lead,Penang,940,export,cwts,401
1805,Lead,Java,0,export,cwts,0
1806,Lead,Bengal,43889,export,cwts,19013
1806,Lead,Madras,0,export,cwts,0
1806,Lead,Bombay,13386,export,cwts,5999
1806,Lead,St_Helena,0,export,cwts,0
1806,Lead,Benkulen,0,export,cwts,0
1806,Lead,China,36940,export,cwts,16003
1806,Lead,Penang,0,export,cwts,0
1806,Lead,Java,0,export,cwts,0
1807,Lead,Bengal,43970,export,cwts,21172
1807,Lead,Madras,0,export,cwts,0
1807,Lead,Bombay,13294,export,cwts,6065
1807,Lead,St_Helena,0,export,cwts,0
1807,Lead,Benkulen,0,export,cwts,0
1807,Lead,China,52605,export,cwts,24002
1807,Lead,Penang,0,export,cwts,0
1807,Lead,Java,0,export,cwts,0
1808,Lead,Bengal,28284,export,cwts,16674
1808,Lead,Madras,0,export,cwts,0
1808,Lead,Bombay,14502,export,cwts,8500
1808,Lead,St_Helena,0,export,cwts,0
1808,Lead,Benkulen,0,export,cwts,0
1808,Lead,China,57452,export,cwts,33675
1808,Lead,Penang,0,export,cwts,0
1808,Lead,Java,0,export,cwts,0
1809,Lead,Bengal,25173,export,cwts,16003
1809,Lead,Madras,3045,export,cwts,2001
1809,Lead,Bombay,12166,export,cwts,7993
1809,Lead,St_Helena,0,export,cwts,0
1809,Lead,Benkulen,0,export,cwts,0
1809,Lead,China,54797,export,cwts,36001
1809,Lead,Penang,0,export,cwts,0
1809,Lead,Java,0,export,cwts,0
1810,Lead,Bengal,28077,export,cwts,15707
1810,Lead,Madras,3587,export,cwts,2001
1810,Lead,Bombay,14336,export,cwts,8002
1810,Lead,St_Helena,0,export,cwts,0
1810,Lead,Benkulen,0,export,cwts,0
1810,Lead,China,79397,export,cwts,44304
1810,Lead,Penang,0,export,cwts,0
1810,Lead,Java,0,export,cwts,0
1811,Lead,Bengal,26219,export,cwts,14003
1811,Lead,Madras,11238,export,cwts,6002
1811,Lead,Bombay,18723,export,cwts,9999
1811,Lead,St_Helena,0,export,cwts,0
1811,Lead,Benkulen,0,export,cwts,0
1811,Lead,China,44946,export,cwts,24003
1811,Lead,Penang,0,export,cwts,0
1811,Lead,Java,0,export,cwts,0
1812,Lead,Bengal,15166,export,cwts,9397
1812,Lead,Madras,9776,export,cwts,6096
1812,Lead,Bombay,7200,export,cwts,4500
1812,Lead,St_Helena,0,export,cwts,0
1812,Lead,Benkulen,0,export,cwts,0
1812,Lead,China,44754,export,cwts,27995
1812,Lead,Penang,0,export,cwts,0
1812,Lead,Java,237,export,cwts,159
1813,Lead,Bengal,10401,export,cwts,7199
1813,Lead,Madras,3177,export,cwts,2198
1813,Lead,Bombay,8989,export,cwts,6198
1813,Lead,St_Helena,0,export,cwts,0
1813,Lead,Benkulen,0,export,cwts,0
1813,Lead,China,0,export,cwts,0
1813,Lead,Penang,1591,export,cwts,1099
1813,Lead,Java,1623,export,cwts,1099
1814,Lead,Bengal,5558,export,cwts,3599
1814,Lead,Madras,0,export,cwts,0
1814,Lead,Bombay,3636,export,cwts,2560
1814,Lead,St_Helena,126,export,cwts,62
1814,Lead,Benkulen,0,export,cwts,0
1814,Lead,China,8559,export,cwts,4999
1814,Lead,Penang,0,export,cwts,0
1814,Lead,Java,1088,export,cwts,800
1815,Lead,Bengal,945,export,cwts,640
1815,Lead,Madras,0,export,cwts,0
1815,Lead,Bombay,0,export,cwts,0
1815,Lead,St_Helena,0,export,cwts,0
1815,Lead,Benkulen,0,export,cwts,0
1815,Lead,China,20972,export,cwts,17001
1815,Lead,Penang,0,export,cwts,0
1815,Lead,Java,0,export,cwts,0
1816,Lead,Bengal,0,export,cwts,7140
1816,Lead,Madras,0,export,cwts,0
1816,Lead,Bombay,8935,export,cwts,0
1816,Lead,St_Helena,0,export,cwts,0
1816,Lead,Benkulen,0,export,cwts,0
1816,Lead,China,21575,export,cwts,27142
1816,Lead,Penang,0,export,cwts,0
1816,Lead,Java,0,export,cwts,0
1817,Lead,Bengal,4789,export,cwts,4241
1817,Lead,Madras,0,export,cwts,0
1817,Lead,Bombay,14266,export,cwts,13942
1817,Lead,St_Helena,0,export,cwts,0
1817,Lead,Benkulen,0,export,cwts,0
1817,Lead,China,19489,export,cwts,20000
1817,Lead,Penang,0,export,cwts,0
1817,Lead,Java,0,export,cwts,0
1818,Lead,Bengal,9895,export,cwts,8000
1818,Lead,Madras,0,export,cwts,0
1818,Lead,Bombay,12589,export,cwts,10100
1818,Lead,St_Helena,0,export,cwts,0
1818,Lead,Benkulen,0,export,cwts,0
1818,Lead,China,15065,export,cwts,12600
1818,Lead,Penang,0,export,cwts,0
1818,Lead,Java,0,export,cwts,0
1819,Lead,Bengal,11180,export,cwts,8299
1819,Lead,Madras,0,export,cwts,0
1819,Lead,Bombay,0,export,cwts,0
1819,Lead,St_Helena,0,export,cwts,0
1819,Lead,Benkulen,0,export,cwts,0
1819,Lead,China,19300,export,cwts,13401
1819,Lead,Penang,0,export,cwts,0
1819,Lead,Java,0,export,cwts,0
1820,Lead,Bengal,15319,export,cwts,11001
1820,Lead,Madras,0,export,cwts,0
1820,Lead,Bombay,6226,export,cwts,5000
1820,Lead,St_Helena,0,export,cwts,0
1820,Lead,Benkulen,0,export,cwts,0
1820,Lead,China,21879,export,cwts,17403
1820,Lead,Penang,0,export,cwts,0
1820,Lead,Java,0,export,cwts,0
1821,Lead,Bengal,2385,export,cwts,2016
1821,Lead,Madras,0,export,cwts,0
1821,Lead,Bombay,0,export,cwts,0
1821,Lead,St_Helena,0,export,cwts,0
1821,Lead,Benkulen,0,export,cwts,0
1821,Lead,China,13194,export,cwts,10001
1821,Lead,Penang,0,export,cwts,0
1821,Lead,Java,0,export,cwts,0
1822,Lead,Bengal,1761,export,cwts,1393
1822,Lead,Madras,531,export,cwts,403
1822,Lead,Bombay,0,export,cwts,0
1822,Lead,St_Helena,0,export,cwts,0
1822,Lead,Benkulen,0,export,cwts,0
1822,Lead,China,12768,export,cwts,10002
1822,Lead,Penang,0,export,cwts,0
1822,Lead,Java,0,export,cwts,0
1823,Lead,Bengal,0,export,cwts,0
1823,Lead,Madras,3202,export,cwts,2413
1823,Lead,Bombay,0,export,cwts,0
1823,Lead,St_Helena,0,export,cwts,0
1823,Lead,Benkulen,0,export,cwts,0
1823,Lead,China,23678,export,cwts,18704
1823,Lead,Penang,0,export,cwts,0
1823,Lead,Java,0,export,cwts,0
1824,Lead,Bengal,0,export,cwts,0
1824,Lead,Madras,2811,export,cwts,2000
1824,Lead,Bombay,0,export,cwts,0
1824,Lead,St_Helena,0,export,cwts,0
1824,Lead,Benkulen,0,export,cwts,0
1824,Lead,China,26129,export,cwts,19002
1824,Lead,Penang,0,export,cwts,0
1824,Lead,Java,0,export,cwts,0
1825,Lead,Bengal,1317,export,cwts,1000
1825,Lead,Madras,1397,export,cwts,1000
1825,Lead,Bombay,970,export,cwts,800
1825,Lead,St_Helena,0,export,cwts,0
1825,Lead,Benkulen,0,export,cwts,0
1825,Lead,China,36716,export,cwts,29206
1825,Lead,Penang,0,export,cwts,0
1825,Lead,Java,0,export,cwts,0
1826,Lead,Bengal,0,export,cwts,0
1826,Lead,Madras,1880,export,cwts,1200
1826,Lead,Bombay,0,export,cwts,0
1826,Lead,St_Helena,0,export,cwts,0
1826,Lead,Benkulen,0,export,cwts,0
1826,Lead,China,44718,export,cwts,28941
1826,Lead,Penang,0,export,cwts,0
1826,Lead,Java,0,export,cwts,0
1827,Lead,Bengal,0,export,cwts,0
1827,Lead,Madras,0,export,cwts,0
1827,Lead,Bombay,0,export,cwts,0
1827,Lead,St_Helena,0,export,cwts,0
1827,Lead,Benkulen,0,export,cwts,0
1827,Lead,China,44104,export,cwts,38007
1827,Lead,Penang,0,export,cwts,0
